xID,yID,Div,Size0,Size4,Size18
2401,1338,0,489,481,488
2411,732,0,587,880,998
2421,556,0,475,643,714
2440,2422,0,471,629,681
2447,1963,0,528,721,747
2455,1540,0,459,646,747
2475,102,0,842,2080,2426
2480,1418,0,526,695,760
2489,1702,0,702,982,998
2493,275,0,517,792,854
2506,2557,0,547,748,831
2526,1583,0,649,882,1005
2543,682,0,493,654,709
2544,2444,0,306,559,559
2555,1279,0,504,627,673
2567,268,0,593,730,845
2572,1706,0,563,877,945
2590,77,1,729,1016,-1
2592,852,0,538,807,854
2608,703,0,612,891,973
2605,947,0,656,898,951
2609,752,0,512,739,806
2617,2535,0,619,1020,1142
2617,1173,0,516,542,630
2621,894,0,521,771,856
2620,2789,0,773,839,927
2629,2468,2,1173,1741,-1
2639,126,0,741,1114,1202
2644,1694,0,535,705,773
2653,2758,0,740,903,940
2672,2234,0,722,984,1061
2668,371,0,571,861,962
2690,2674,0,488,622,681
2700,1498,0,746,960,994
2747,774,0,519,719,819
2763,405,0,700,1002,1087
2768,1170,0,521,731,771
2765,2556,0,556,827,858
2778,1734,0,568,818,864
2809,830,0,625,860,993
2802,1657,0,464,611,635
2816,2675,0,703,828,913
2818,719,0,705,819,882
2833,1878,0,539,672,685
2836,579,0,580,741,867
2844,2473,0,708,987,1073
2846,517,0,479,638,699
2933,153,2,937,1220,-1
2935,1073,0,660,841,834
2943,1265,0,572,813,879
2945,961,0,462,647,731
2950,398,0,500,737,789
2950,2468,0,549,719,859
2960,779,0,565,765,846
2964,1511,0,585,712,795
2977,1378,0,605,820,871
3019,279,2,1038,1517,-1
3020,206,0,649,1074,1254
3027,2564,0,699,953,1018
3027,1478,0,463,562,613
3036,2368,0,610,869,951
3040,1060,0,643,1039,1086
3043,2225,0,545,786,908
3051,2635,0,700,874,946
3057,1108,0,417,610,625
3069,399,0,495,688,786
3076,2784,0,575,741,809
3088,2163,0,576,797,797
3090,2562,0,589,762,835
3104,965,0,652,1030,1058
3110,123,0,806,1222,1271
3104,699,0,472,675,679
3108,278,0,480,757,777
3119,1176,0,653,957,980
3140,818,0,593,823,886
3170,2742,0,595,898,879
3182,2355,0,553,781,741
3188,2609,0,574,714,799
3215,314,0,511,689,771
3225,106,0,609,838,827
3228,522,0,694,1082,1115
3237,1365,0,673,981,1032
3252,2087,0,284,544,596
3273,154,0,612,876,980
3282,77,0,599,827,895
3296,77,0,599,827,895
3312,2532,0,582,716,745
3351,2194,0,513,854,899
3383,1976,2,1312,2188,-1
3368,653,0,509,623,684
3389,1302,0,575,876,911
3394,313,0,629,824,822
3389,925,0,513,692,747
3396,788,0,504,718,789
3396,2735,0,482,640,660
3412,402,0,655,856,890
3435,2231,0,743,1127,1189
3458,1952,2,840,1291,-1
3455,1282,0,572,817,930
3474,2335,0,498,566,632
3509,2757,0,610,857,909
3547,2391,1,760,1019,-1
3555,1985,0,626,928,928
3552,2317,0,634,924,994
3556,664,0,456,669,713
3566,704,0,731,1003,1038
3566,1104,0,642,737,790
3584,474,0,716,1015,1052
3590,1889,0,443,617,641
3602,2225,0,621,851,864
3610,782,0,355,542,581
3611,158,0,590,806,863
3617,431,0,623,899,928
3627,77,0,606,806,898
3626,1226,0,560,793,838
3640,1910,0,729,1088,1104
3653,2235,0,401,556,556
3715,1883,0,745,1114,1149
3715,2235,0,632,936,957
3717,295,0,612,853,757
3738,1513,0,603,905,944
3740,2412,0,569,751,785
3741,1810,0,480,641,648
3754,77,0,535,675,760
3765,1298,0,562,830,894
3780,2064,0,689,961,1040
3782,1466,0,570,873,880
3819,1686,0,504,661,690
3826,660,0,608,882,957
3846,897,2,919,1286,-1
3849,2658,2,826,1164,-1
3845,1632,0,529,716,782
3860,1959,0,628,916,970
3873,2254,0,767,1195,1181
3901,1727,0,391,594,659
3910,1904,0,415,513,546
3940,1272,3,911,1275,-1
3946,1093,0,450,612,677
3969,561,0,485,695,773
3975,903,1,742,1177,-1
3976,1440,0,543,755,861
3978,1579,0,656,644,722
3998,1402,0,682,988,1034
4005,2366,2,994,1633,-1
4002,1109,0,480,714,750
4002,1258,0,395,595,642
4003,713,0,604,835,942
4045,1450,0,501,688,707
4057,2291,0,466,750,900
4066,2698,0,638,702,755
4072,2382,0,510,731,884
4121,2773,0,511,578,628
4126,2731,0,748,812,888
4144,1650,0,684,959,972
4194,1333,0,532,791,830
4208,587,2,1116,1729,-1
4216,1909,0,646,970,983
4246,2078,0,557,715,814
4275,1690,0,657,871,925
4284,1756,0,515,752,776
4284,2387,0,633,750,825
4287,1564,0,522,634,672

