context,target,truth_genes,training_magnitude,training_disagreement,variance_eligible_genes,zero_mse,zero_cosine,global_template_mse,global_template_cosine,target_mean_mse,target_mean_cosine,global_shrink_mse,global_shrink_cosine,heterogeneity_shrink_mse,heterogeneity_shrink_cosine,permuted_target_mean_mse,permuted_target_mean_cosine
HepG2,CADM4,6642,0.007238988322057948,0.021635407580778015,6642,0.06001520536001126,nan,0.0691409210773178,0.12157682451387365,0.0643167562447584,0.07046428395528116,0.05973328277177774,0.07046428395528116,0.06000427600048528,0.07046428439981188,0.0958511515223871,-0.004678078573744282
HepG2,CAMLG,6630,0.021578629201042927,0.05310804501261811,6642,0.18930604751248653,nan,0.1927820054518751,0.11849946963775738,0.18935490857159248,0.1681618868016195,0.18528500372551243,0.1681618868016195,0.18615674828645337,0.16816188797369344,0.2233019479475344,0.07469095228684658
HepG2,CAP1,6631,0.07117305050172319,0.19144605602027948,6641,0.24807561774391182,nan,0.24846576785538194,0.12738634862774073,0.3010550588242788,0.06729443995002443,0.24804198598823293,0.06729443995002443,0.24699412290171338,0.06729444004821371,0.2809081485315264,0.06540087593731496
HepG2,CAPZB,6479,0.04265745633723312,0.0830600417780493,6642,0.38936564981518135,nan,0.3740006616614247,0.1988943631819867,0.39537292395290574,0.14109769113133955,0.3829614306940778,0.14109769113133955,0.381869242828486,0.1410976908950114,0.4217287354035584,0.03678525416320388
HepG2,CARS,6634,0.11654523307825083,0.2444763597239474,6641,0.2677051626964756,nan,0.23424253209231122,0.3745877782491336,0.28767277607107156,0.2733453480887161,0.25084904782576295,0.2733453480887161,0.24942880089271766,0.27334534817435785,0.2726600233820256,0.1387267406299665
HepG2,CASP8AP2,6610,0.10846884845269773,0.2491678049917816,6642,0.29260810762474565,nan,0.27073341232118614,0.275722342515455,0.3010595033072416,0.2798870054886536,0.2744842955038649,0.2798870054886536,0.2753091945717467,0.27988700515958714,0.3196331566979464,0.22079893480207394
HepG2,CBLL1,6606,0.059987109129972356,0.10683857085716789,6642,0.2968324962540351,nan,0.29985993357395396,0.09784516364637386,0.31529554558518247,0.15197310307171905,0.2904750559516161,0.15197310307171905,0.29021239516825326,0.15197310342766296,0.34114981406531775,0.06882062341427214
HepG2,CBLN1,6642,0.03092667109449864,0.05878860393082248,6642,0.09077424027346939,nan,0.09785569163644961,0.124982426146511,0.1069075726543706,0.1396009284300789,0.08900882253528299,0.1396009284300789,0.08950556401797066,0.13960092888067774,0.1680167860858317,0.04924464588085089
HepG2,CBX1,6640,0.020782124261099676,0.042964542046519325,6642,0.11021555934670015,nan,0.11746595707699482,0.1115046940960789,0.11795122785780252,0.1362496433295368,0.10825414744886674,0.1362496433295368,0.1081697022976386,0.13624964426160815,0.17681581225154255,0.050368733756283
HepG2,CCAR1,6639,0.04144783148927075,0.08110768910639787,6642,0.16596712142534067,nan,0.18936212005665867,-0.06174299463873056,0.1860746313682848,0.12872024929519885,0.16321957815608648,0.12872024929519885,0.16355218112714504,0.12872024919768554,0.3842565858020169,-0.0018444793394539684
HepG2,CCDC115,6642,0.038994335284208266,0.12367312230857518,6642,0.06811124072037543,nan,0.07774562979229668,0.10661745844044371,0.0992247907683101,0.07645912825527948,0.06857819035955512,0.07645912825527948,0.06811124072037543,nan,0.16646564958490168,0.068107601718115
HepG2,CCDC130,6642,0.03781808475168786,0.08569831131812868,6642,0.03789783051551937,nan,0.04430693460925589,0.20672875196159685,0.0616003614748564,0.1864279334942041,0.03673257236568351,0.1864279334942041,0.03670798489137044,0.18642793356580012,0.08802089494054478,0.10409142930442683
HepG2,CCDC137,6632,0.04546765424754124,0.1125576822170065,6642,0.2512993803801084,nan,0.2232286945793687,0.3452091206277671,0.23865284217711655,0.2716101342224271,0.23963751997759283,0.2716101342224271,0.242548961687019,0.27161013410580936,0.30595674373283416,0.007172439155113162
HepG2,CCDC144A,6637,0.015719748462666102,0.04441215100847295,6642,0.1832419539239758,nan,0.20107606741128392,-0.008678335175268975,0.19449556626769046,0.0414393120834598,0.18311183621611762,0.0414393120834598,0.18303628619798262,0.041439311627876355,0.22332717778994418,0.03064623511787339
HepG2,CCDC144NL,6642,0.011961322469411367,0.03373628938694404,6642,0.06344786785079345,nan,0.08347294184207987,-0.04837788369415896,0.0721463314050215,0.059220242974321546,0.06337973577519013,0.059220242974321546,0.06329543031789199,0.059220242988755355,0.10230618538365725,-0.03498844646344597
HepG2,CCDC174,6640,0.16901176006405125,0.3224043604022948,6642,0.16423344363627487,nan,0.14546119344998712,0.3385721550188038,0.21784952671585703,0.34440491255787403,0.14612849183964044,0.34440491255787403,0.14481565683129652,0.34440491251945854,0.1689726610223225,0.25995643297252446
HepG2,CCDC59,6642,0.06808552714191388,0.20074469366868378,6642,0.05779402692839022,nan,0.04959926139015065,0.40132124668220986,0.08237793047438917,0.3467421123096495,0.05117396647500924,0.3467421123096495,0.0570716751547453,0.34674211245133507,0.14992657720250158,0.18836253425430066
HepG2,CCDC78,6642,0.013284650935072076,0.02919226727537113,6642,0.025506454028692283,nan,0.03738344927010394,0.12015503321131343,0.034030060285999156,0.12932192007533402,0.025146483543732823,0.12932192007533402,0.025183518768002136,0.12932191787507497,0.10411608461302972,0.10410629987142984
HepG2,CCDC84,6633,0.1030677552038557,0.16388591070820613,6642,0.2723588838276298,nan,0.23847582237153855,0.37445975270739845,0.25381327306182383,0.36054312817483497,0.24876157517646044,0.36054312817483497,0.2384547682616174,0.36054312817269485,0.29902177688090464,0.22520164992416913
HepG2,CCDC86,6621,0.1318994546765386,0.3149563091442023,6642,0.6168010635157329,nan,0.495546260527216,0.6801402162917538,0.5425652338629052,0.36136821329679547,0.5735021389902346,0.36136821329679547,0.5816940776904054,0.3613682131367488,0.589347620171627,0.250601121871832
HepG2,CCNA2,6559,0.11659170860923698,0.29983226019334813,6639,0.3590458017176595,nan,0.33378876203903646,0.27070589158301683,0.4165463261435918,0.14450606687780107,0.35154965731055565,0.14450606687780107,0.3534856172698529,0.1445060670574971,0.3892416596152305,0.12100378504823545
HepG2,CCNB1,6639,0.02085977031050922,0.05194641552781494,6642,0.14225886842393762,nan,0.14871296444601798,0.10629183779475551,0.15791254431547716,0.04776321550738523,0.14226157867231176,0.04776321550738523,0.14197688624182508,0.04776321597409228,0.15868435474490075,0.033086713356286934
HepG2,CCND1,6640,0.021803597035280793,0.06457292343093954,6642,0.14401471669650814,nan,0.13518909004570617,0.26063952212628233,0.1468451986582247,0.16930915097027086,0.14063359286680668,0.16930915097027086,0.14377522309453772,0.16930915076652142,0.1883538046239712,0.14328935055484573
HepG2,CCNH,6642,0.09761836385265565,0.19420404563626034,6642,0.07755394434618312,nan,0.07993283108777259,0.20023923148887562,0.10921818893159826,0.37900437476466853,0.06716656223349773,0.37900437476466853,0.06641385191730984,0.37900437454351227,0.15193562162683083,0.18503533826188484
HepG2,CCNK,6642,0.010890597315584283,0.020265234809944042,6642,0.04992202243505791,nan,0.06555712075148129,0.021118107607059167,0.05428126703494286,0.14005583527513557,0.048969846582611366,0.14005583527513557,0.04901224537870279,0.14005583477484923,0.1793868349997934,-0.01979154646313985
HepG2,CCNL1,6641,0.05515946538173382,0.1128780767432136,6642,0.1798506411950432,nan,0.19168944160259405,0.045572614581006095,0.217699539435595,0.08683157878047869,0.17897345697090583,0.08683157878047869,0.17992494425532177,0.08683157849566822,0.19743023104245722,-0.0006436707901498803
HepG2,CCP110,6642,0.05520656822359808,0.12994557258683453,6642,0.11137779913196041,nan,0.1360919331413678,-0.09061676446726291,0.15963254430545332,0.044327581130808244,0.11309025384709616,0.044327581130808244,0.11242100562468783,0.04432758105115778,0.19591999323908352,-0.07720418838609393
HepG2,CCT2,6642,0.15989174058641784,0.38336623227618377,6642,0.3183645512751573,nan,0.2401527563022121,0.6488236935358246,0.2281136432952584,0.5543478670203582,0.2658221229120997,0.5543478670203582,0.27490214681537034,0.5543478669793344,0.2913614083124144,0.36404331637359144
HepG2,CCT3,6637,0.14843194610417196,0.34994414033429433,6642,0.48164074052695754,nan,0.38289896119530104,0.6457658229655666,0.3319781901109552,0.5574606986486209,0.4166874180495055,0.5574606986486209,0.42529882847079314,0.5574606990248115,0.37586646629894216,0.47824701320204865
HepG2,CCT4,6642,0.14426110556495647,0.3431839278986327,6642,0.19282980182084117,nan,0.14485110369439816,0.5685721165678147,0.1539966088006432,0.548887220941614,0.15607254626513695,0.548887220941614,0.16112037077239633,0.5488872209543586,0.2058357415361417,0.3742950518495878
HepG2,CCT5,6641,0.1895753776562029,0.4602013008250768,6640,0.33432437488253236,nan,0.2604028090330476,0.6047315873333763,0.3234768609100689,0.39790764356685887,0.2960964834784517,0.39790764356685887,0.3049050679773545,0.3979076432739076,0.3695385135412547,0.1600567952482503
HepG2,CCT6A,6642,0.11202966444037069,0.2461293029500845,6642,0.246887091321559,nan,0.1852932511419424,0.6079989424696676,0.18198402797301846,0.5319397787874699,0.2096557633963672,0.5319397787874699,0.20759988149627293,0.5319397797434734,0.2040209150943211,0.42821498998832597
HepG2,CCT7,6642,0.17020609640091677,0.3668435393230931,6642,0.21888436867833178,nan,0.1546289258103768,0.6676270034971215,0.14869762439981235,0.622725434333166,0.16942403945335402,0.622725434333166,0.16472104071768381,0.62272543436821,0.20673051046529212,0.2436552002164851
HepG2,CCT8,6642,0.11573118467558137,0.2816249407606575,6642,0.1238065397986774,nan,0.09827202926572243,0.4639571030129679,0.1452514005627976,0.3938417169919757,0.1074681578234655,0.3938417169919757,0.11017443443561845,0.39384171680287494,0.15694126059573796,0.26851702412680867
HepG2,CD2BP2,6636,0.0385612360289298,0.07508662176298848,6642,0.1743543845099924,nan,0.17113239628111912,0.18509902900296205,0.18017612517808712,0.1992567317951429,0.16860010940715606,0.1992567317951429,0.1676389214305465,0.19925673180051617,0.19106539774418665,0.10092873852506741
HepG2,CD3EAP,6642,0.12355032049767083,0.40055942747416357,6642,0.26927331714262515,nan,0.1918889544202302,0.6993524493039193,0.1610250302988633,0.6354219723689754,0.21904556041834156,0.6354219723689754,0.26927331714262515,nan,0.29540003135557585,0.17389185758219067
HepG2,CD8B,6642,0.012353373176315961,0.034943331653707825,6642,0.05442797205414052,nan,0.06563533034628498,0.09330637063789,0.06421814145939227,0.04942529606184851,0.05455925693634732,0.04942529606184851,0.05432186981531209,0.04942529613424434,0.12234834627222206,0.025488683512470727
HepG2,CDAN1,6641,0.07275762946482865,0.19872938485331343,6642,0.13365885937624916,nan,0.12443110481175476,0.2747739017862762,0.16967299741599062,0.18621694653813045,0.1290244344910702,0.18621694653813045,0.13096201598185286,0.18621694631971333,0.16743927012377058,0.18307178861538342
HepG2,CDC123,6642,0.1098348410951932,0.21022565221550393,6642,0.11013635021596958,nan,0.11767462666073128,0.10816524838748875,0.1818238658020356,0.17341980610557403,0.1074641964066501,0.17341980610557403,0.1106947308626896,0.1734198048880637,0.15291020363774174,0.04776733200139818
HepG2,CDC16,6642,0.06181943373133589,0.12996487923098676,6642,0.16672962266776412,nan,0.15582824207285836,0.2618045435769403,0.16403350420298946,0.3177353447619511,0.15446444922231198,0.3177353447619511,0.15296114244230097,0.3177353453060441,0.18299329691720836,0.10249455473299214
HepG2,CDC20,6642,0.1046901013964208,0.2729409444999587,6639,0.06524753629088603,nan,0.0745805007145757,0.11347597967306154,0.15756126523148822,0.07479566552371837,0.06869914034680999,0.07479566552371837,0.06514077911059507,0.07479566531122463,0.17136753214230865,0.06313421614437628
HepG2,CDC23,6612,0.1842797634924742,0.38591526784601027,6617,0.2756375139655008,nan,0.2742672797800524,0.1338435887533037,0.3947105686055368,0.14552000291133102,0.27076511363853417,0.14552000291133102,0.270265357812999,0.14552000297602913,0.34491565317470907,0.038767862073015545
HepG2,CDC26,6633,0.2012033242424338,0.43342328813970105,6638,0.2565172651420152,nan,0.24157866983774146,0.2417581767384609,0.3709326808473477,0.18993613747948818,0.24751185196843653,0.18993613747948818,0.24726512120541128,0.18993613692199768,0.28746971111603126,0.07742561651610104
HepG2,CDC27,6308,0.10174654489147639,0.2905818692703694,6642,0.49819593777437293,nan,0.4673843481829614,0.2602791730183944,0.5231012808165737,0.1667831628610137,0.4858642201475711,0.1667831628610137,0.495466443674156,0.16678316239867674,0.5087549817930871,0.20100259471377255
HepG2,CDC37,6641,0.09757057889730271,0.25313563333387595,6642,0.14576533068687827,nan,0.14543158953259983,0.17341945462047922,0.22497046427780037,0.07700697282731354,0.1472717353654493,0.07700697282731354,0.1450005001032222,0.0770069731342038,0.18351332576554136,0.08202249764093231
HepG2,CDC40,5150,0.31783289505540346,0.5553189053150077,6288,0.8223607314446832,nan,0.7928324041897398,0.19849324186756842,0.8152379338922954,0.3143349109614941,0.7623408071003016,0.3143349109614941,0.749808860037784,0.31433491107345785,0.8296253048536358,0.09152980921243639
HepG2,CDC42,6642,0.1113905547415336,0.21549827862458426,6642,0.062473161468142184,nan,0.06827520614950955,0.17036546568526809,0.1378586844332965,0.21580538393693918,0.06043381323498788,0.21580538393693918,0.06367420217844015,0.2158053835643976,0.08744697071405873,0.05512171926675361
HepG2,CDC45,6631,0.05544708512262023,0.15442470291227497,6642,0.22132890027714106,nan,0.19351053761590412,0.36565708000012664,0.22564829724178065,0.23051679094657698,0.2120314527464068,0.23051679094657698,0.21798437715017108,0.23051679112677245,0.22315501037058885,0.11732127722166198
HepG2,CDC5L,6616,0.25096675849583505,0.29977550902949485,6642,0.5437868008054739,nan,0.4639552775459129,0.505850908045641,0.34162493024111984,0.6131178679327723,0.4464442460504874,0.6131178679327723,0.36233256337639214,0.6131178678664643,0.5172582320800774,0.22332494602252184
HepG2,CDC6,6642,0.07970523553530731,0.20267149076776933,6642,0.19073874891544051,nan,0.14473570425495078,0.5542610921477065,0.14791143989326713,0.49688806702533095,0.16508718998777447,0.49688806702533095,0.17391552785753034,0.49688806694878745,0.20069526129092757,0.07650606901641345
HepG2,CDC7,6565,0.05750292163479076,0.15411410742420836,6642,0.43299930137821707,nan,0.3866014419490642,0.3721463485642687,0.41538797071494,0.2366193312105202,0.41805256913111855,0.2366193312105202,0.4258119363636895,0.2366193314652414,0.43830917813011766,0.24230218438991163
HepG2,CDC73,6642,0.19304213584651175,0.23409084267455746,6642,0.1314790605465344,nan,0.1045811007610531,0.46469565948285146,0.1796451428565515,0.45468670732355626,0.10732518070067872,0.45468670732355626,0.11364455724538865,0.45468670723165266,0.1570380216125267,0.25813281724332904
HepG2,CDCA5,6642,0.05073400504374245,0.12237250127359298,6642,0.06928522885606149,nan,0.06211438686794644,0.35155419979229424,0.0863363640064691,0.28405941646320293,0.06403538669250894,0.28405941646320293,0.06463257246353685,0.28405941668682977,0.10742132255213906,0.2170360111308933
HepG2,CDIPT,6642,0.019997880671760216,0.04691121395597229,6642,0.08282346208749046,nan,0.09627955096557106,0.045550799481811,0.09509464770422635,0.0949281683230725,0.08214165586283181,0.0949281683230725,0.08208948501181682,0.0949281687024366,0.12022936251116192,0.05129012550360305
HepG2,CDK1,6642,0.10503176829517229,0.2100613940051589,6642,0.0967481959736891,nan,0.07011830897443336,0.5384020651887697,0.09215644220138182,0.5437408728415265,0.07590680089362122,0.5437408728415265,0.07187744098548644,0.5437408731100366,0.12255327704907576,0.14318330274339905
HepG2,CDK11A,6627,0.020367348135436947,0.05767553310667739,6642,0.22018728219260958,nan,0.20555299217485534,0.25845416006342253,0.22466352951578128,0.11864891321715822,0.21748743096701423,0.11864891321715822,0.21936017427374974,0.11864891269469725,0.28901213059389674,0.10159604817743782
HepG2,CDK2,6642,0.021701791807108312,0.0395542591766574,6642,0.0744722802499489,nan,0.08493683830740795,0.09024850290867958,0.08268153833635222,0.16781021519816083,0.07245550880703581,0.16781021519816083,0.07251960819008108,0.16781021530632476,0.0963066389869969,0.023445348257821998
HepG2,CDK7,6578,0.20403504659715843,0.4657132728244687,6572,0.31866554383470086,nan,0.32053341355119114,0.10230012779586915,0.5007927231459974,0.04801368513074064,0.32542665184109143,0.04801368513074064,0.3195078239641863,0.04801368448463342,0.3659983473564167,0.023732284613185585
HepG2,CDK9,6642,0.07351607696900116,0.1508101203240103,6642,0.13337597463431927,nan,0.1335212120100533,0.17624171659686463,0.14787006332971442,0.2980258083975353,0.12321523238693935,0.2980258083975353,0.12206957823745869,0.29802580852227506,0.19863545357003354,0.11056776282614064
HepG2,CDT1,6642,0.09009998992726272,0.22757946167498963,6642,0.1330571478859326,nan,0.09791473042738072,0.5489635951630035,0.12158521338039194,0.46383360353904496,0.11329541615501246,0.46383360353904496,0.11927207160969029,0.4638336033697514,0.1342930433839963,0.22930366749083983
HepG2,CEBPZ,6642,0.100343692747268,0.2558834307486969,6642,0.3239994151573378,nan,0.22916187200261212,0.7556288857188992,0.18772072983485433,0.6561583596171985,0.2711153014435539,0.6561583596171985,0.2908030273494023,0.6561583605018264,0.3246810215550834,0.12426505416221305
HepG2,CENPA,6641,0.018836360722500462,0.052568099546249025,6642,0.1139105123305455,nan,0.11478708110408177,0.18237678071298297,0.12681955400665493,0.06400055737494707,0.11360554247511019,0.06400055737494707,0.11358860981584505,0.06400055765263162,0.20982053566980727,0.12237008740239964
HepG2,CENPC,6640,0.08333558874474399,0.17948492059930818,6642,0.1641435269010747,nan,0.16091430469973192,0.1909539164741328,0.2105017698430076,0.15413595447618958,0.16032864677214215,0.15413595447618958,0.1605816156197638,0.15413595455088883,0.17980081178627533,0.04042383663524635
HepG2,CENPE,6579,0.05563584914326071,0.14710403427808771,6642,0.4073115707368315,nan,0.367369526576284,0.3433033363278431,0.3812446312170004,0.2706753379961297,0.39051166919008107,0.2706753379961297,0.39850116812548314,0.27067533852926084,0.4194157560188617,0.15081354447509218
HepG2,CENPH,6633,0.07845922534058015,0.21222634635280385,6642,0.20415445484101363,nan,0.18421976444025726,0.3135663732825954,0.23030137744774037,0.2066825211729404,0.19597901865085685,0.2066825211729404,0.1998596401620273,0.20668252112455848,0.2160417950709586,0.15195949981695248
HepG2,CENPI,6582,0.14195745349661346,0.3597017099498705,6639,0.3243103763705002,nan,0.3012995098631913,0.2700430272414562,0.39531720092040784,0.16123745888104082,0.3158816569976699,0.16123745888104082,0.31769809537987004,0.16123745951610652,0.3539803649311539,-0.0024134666710168753
HepG2,CENPJ,6642,0.07601397858591985,0.23438900026439927,6642,0.2162035061841061,nan,0.1526520019934286,0.6659238452567238,0.15483204031533054,0.5358369139049315,0.18660801876146604,0.5358369139049315,0.2162035061841061,nan,0.24113212706450743,0.15117727726249813
HepG2,CENPK,6642,0.09376183626821961,0.1497370970489333,6642,0.05209414931972786,nan,0.04776926747735352,0.35741792473913214,0.10823560795615814,0.2691445725902902,0.04854916970176939,0.2691445725902902,0.05500283224008297,0.2691445715241495,0.08324316308896083,0.1815227412995386
HepG2,CENPN,6639,0.0466069031199738,0.1444027831346777,6642,0.1671401007176929,nan,0.16678012394468478,0.16220958437676655,0.18696202153325817,0.1517608048762401,0.16335575271872424,0.1517608048762401,0.1671401007176929,nan,0.21577045637946043,-0.008215482784960098
HepG2,CENPT,6642,0.019089441796875845,0.05070083093136572,6642,0.08556729313176115,nan,0.07771578394502016,0.32530352718181405,0.0958505516535877,0.10894497678997067,0.08455883743549313,0.10894497678997067,0.08480909657123714,0.10894497675190852,0.10808904613020212,0.19174667096430292
HepG2,CENPW,6642,0.04037693320312772,0.08857785243281781,6642,0.13238822365830663,nan,0.11851855781569313,0.3252182896215133,0.14621557224025017,0.18156678044667313,0.1282743858317514,0.18156678044667313,0.12816970589189827,0.18156678042428998,0.1638775688911613,0.1626503264317562
HepG2,CEP152,6628,0.03439495791732223,0.09460703929941446,6642,0.2297175652714869,nan,0.22396955362790927,0.1816362359494043,0.24922470348340495,0.08327855540091732,0.22816509273673585,0.08327855540091732,0.22872751949634473,0.08327855512747794,0.2428739072816548,0.035001528092311766
HepG2,CEP192,6636,0.06803359096986092,0.18955520921854402,6642,0.18583396288147613,nan,0.18754579961607892,0.13528122193640565,0.22493807396518162,0.12855721846390974,0.1828582889401428,0.12855721846390974,0.1841215711825787,0.12855721837553102,0.29249608944610817,0.08852618253301575
HepG2,CEP68,6640,0.028459941751754963,0.07284488100041443,6642,0.15741263780583412,nan,0.16322782615515258,0.1072131959749632,0.1691308728452723,0.1250411506856828,0.1550067762423797,0.1250411506856828,0.15556870438064957,0.12504115061434037,0.1822490627245256,0.02556323067676747
HepG2,CEP85,6642,0.03576106475713064,0.0969434014067215,6642,0.09472726368549284,nan,0.110583753614885,0.01256088963569734,0.12444967284305931,0.05187612757127219,0.09545266633119708,0.05187612757127219,0.09447744502690535,0.051876126870096,0.12559791196325948,0.032134476044980785
HepG2,CEP97,6642,0.027152734855560013,0.07865534236305327,6642,0.12339534435487268,nan,0.15009923364970726,-0.10790264348084098,0.1495144997447235,0.008928072477384046,0.12483399541380717,0.008928072477384046,0.12339192785328158,0.008928072412868917,0.18115455595008564,-0.08667555814951466
HepG2,CFDP1,6642,0.0515561285999877,0.09897575054154127,6642,0.12594599119330216,nan,0.13432232931015908,0.09205559446546752,0.1388953561561524,0.23955270424420486,0.11951655831413519,0.23955270424420486,0.11872911536790101,0.23955270469859571,0.27559211375562775,-0.10608137239694693
HepG2,CFL1,6639,0.0843331701819508,0.2122934356019828,6642,0.1542313633320771,nan,0.15301422018266167,0.17728277732916237,0.20506903803081095,0.1468335546191099,0.15112913422443597,0.1468335546191099,0.151046712824485,0.14683355480177887,0.1939970129786002,0.07678236695284214
HepG2,CHAF1A,6634,0.12352554569791706,0.30101580018479923,6642,0.27443958571867116,nan,0.22665058112495318,0.4752918783311132,0.28069653850544274,0.31849927865410593,0.252837145079963,0.31849927865410593,0.2569345311401107,0.31849927878641593,0.2853867217786022,0.17882894698165644
HepG2,CHAF1B,6642,0.1054710302426291,0.19872616780015184,6642,0.21583599001267353,nan,0.16863662371127816,0.5309566847579995,0.1898145033488184,0.4357551384001388,0.18955480012993783,0.4357551384001388,0.1815207315057182,0.4357551385463185,0.21246022481521273,0.41563882428740667
HepG2,CHCHD1,6639,0.03414582090415228,0.08702950031120117,6642,0.1306861880406967,nan,0.1374074973826392,0.10803461455053105,0.15321083749932937,0.08683214461740825,0.1299195729815458,0.08683214461740825,0.1297138403277221,0.08683214454976532,0.17931002391872938,0.03084087872778584
HepG2,CHCHD2,6638,0.0238457905064322,0.05847919764041811,6642,0.12330227500382442,nan,0.12523259953963584,0.16377623851124073,0.13656549037582139,0.09743465363207995,0.12215084369652075,0.09743465363207995,0.12216816492691361,0.09743465369480254,0.1659439990555098,0.0572246475564647
HepG2,CHCHD4,6642,0.04919570529253869,0.08584490550699198,6642,0.2000409486360349,nan,0.14647656596291445,0.6063197264882119,0.15208605158513086,0.4896575481880559,0.17882802964780972,0.4896575481880559,0.1680083916860567,0.48965754787883,0.2024365226263077,0.26469018372672565
HepG2,CHD4,6637,0.06807089309428958,0.12648153554927277,6642,0.20563219317989212,nan,0.20091079833245787,0.18325574081109539,0.21846437554535725,0.23342995355831175,0.19607817732084543,0.23342995355831175,0.19447033803513075,0.23342995335467054,0.277438139775421,0.09884058931468061
HepG2,CHEK1,6642,0.05086259636340727,0.13763605823748884,6642,0.11663068593816694,nan,0.09795088870619967,0.4007277738002034,0.1233631767226734,0.2864832887186215,0.10877707179891864,0.2864832887186215,0.11279574896246157,0.28648328892164493,0.16534904969228947,0.05673880890618827
HepG2,CHERP,6642,0.17427742009269262,0.20947616009425654,6642,0.12854277611566695,nan,0.1098283656831777,0.3820804189201899,0.14058523663623754,0.5419635145232171,0.09887637499929249,0.5419635145232171,0.09390908818783045,0.541963514655683,0.1701789588149126,0.09656713402868171
HepG2,CHMP1A,6508,0.09707760777102889,0.2453548146500891,6642,0.40983413068001284,nan,0.3784755151073357,0.29092277593535537,0.4547446053881296,0.1272581808892334,0.4032158581269683,0.1272581808892334,0.40434693153711837,0.12725818041070144,0.4145746515903959,0.23613058281323457
HepG2,CHMP2A,6564,0.12035020374341009,0.292354066896938,6642,0.41351601973088903,nan,0.39933343007438793,0.18590583396554294,0.47157503762113684,0.13956968923825225,0.4054700409044958,0.13956968923825225,0.40626698125720795,0.1395696888526573,0.4187099032411308,0.1596746212525008
HepG2,CHMP3,5443,0.11505991331986397,0.1979338824189846,6642,0.6535839292734038,nan,0.6426997089217032,0.1321162901139416,0.7131463866781012,0.09542460891995805,0.6476700652747533,0.09542460891995805,0.651848902009473,0.09542460924683249,0.6820787690869016,0.05977557844442751
HepG2,CHMP4B,6640,0.07920793493860404,0.2164281077910856,6642,0.15702285641185812,nan,0.1469270080527553,0.2619488965190389,0.2074686923731885,0.12900316801664458,0.154780162945895,0.12900316801664458,0.15530025658881394,0.1290031681242164,0.1871027252281008,0.13637289642714598
HepG2,CHMP5,6626,0.04139917288868281,0.09149765466235381,6642,0.1973632667562878,nan,0.2043023340663995,0.08616474258819042,0.22658987014952786,0.06722980938330653,0.1969116435098883,0.06722980938330653,0.19703241224813395,0.06722980874060082,0.23208414076365388,0.011832268732678126
HepG2,CHMP6,6639,0.09423891556464117,0.12055270572772107,6642,0.2876797145499901,nan,0.228467972521219,0.5460967802297912,0.1820284398035389,0.6069996543544065,0.24359241473034193,0.6069996543544065,0.20402353130062612,0.6069996542911894,0.29405975047277094,0.18040431116536992
HepG2,CHMP7,6635,0.03878451060835682,0.09303365009561335,6642,0.17329090679844156,nan,0.1734152653537256,0.1548029850913813,0.18769151210632187,0.1487699860019564,0.16961651882070067,0.1487699860019564,0.16996534284604972,0.1487699862184948,0.2028783729048696,0.1289843489934276
HepG2,CHORDC1,6641,0.022415665885597166,0.048085245720906764,6642,0.1012878074037536,nan,0.10868686410806953,0.11438053527653314,0.10982309800917928,0.14552236045922678,0.09922205001774086,0.14552236045922678,0.09915632103890011,0.14552236073285396,0.15163403506711,0.050058960837772046
HepG2,CHTF18,6642,0.02546815869681624,0.06068107765724288,6642,0.049363834580608563,nan,0.05687244117859738,0.16207972367159235,0.06678802299446188,0.11343243130901423,0.0489446019414281,0.11343243130901423,0.04878703422724454,0.11343243159675047,0.08787920220943893,0.014625840015473705
HepG2,CHTF8,6576,0.10277035278175417,0.31512548237050897,6642,0.33710160928707306,nan,0.3348218146000279,0.12699791610836542,0.40941485655968146,0.0808568967520499,0.335989016118941,0.0808568967520499,0.33710160928707306,nan,0.3740919655301716,0.07114808984791292
HepG2,CHTOP,6640,0.01773483587626969,0.045679691237915106,6642,0.13563909776330904,nan,0.15513311815850078,-0.027505513736946374,0.14490768864737916,0.08631912711532433,0.1346307129366537,0.08631912711532433,0.13479628772301624,0.08631912728634754,0.2540826892432279,-0.033823060690450296
HepG2,CIAO1,6640,0.022416084768200128,0.053446577727644655,6642,0.08194775340425192,nan,0.09082845480390915,0.10724216067866077,0.09513764454746916,0.10733380822198621,0.08104825482672304,0.10733380822198621,0.08100367091884798,0.1073338083690463,0.09798786472064887,0.0034271423120280694
HepG2,CIAPIN1,6642,0.06940834706427292,0.17995700857961666,6642,0.11753634464456168,nan,0.09568576656055186,0.43479447322361914,0.09830888829721371,0.4906674503143678,0.09971541548129635,0.4906674503143678,0.10678385623800288,0.4906674498150356,0.16657063857073282,0.21534992740795095
HepG2,CINP,6601,0.11544872635614145,0.2935687687269606,6642,0.43037863976531526,nan,0.36093401475497094,0.508676367986474,0.33306026903081265,0.47706195984988614,0.3846179363482722,0.47706195984988614,0.40083127027424537,0.47706195997238315,0.3985537959704999,0.2769218166373053
HepG2,CKAP5,6642,0.013821186988444072,0.03984765672757387,6642,0.07746826746678628,nan,0.09025682365325112,0.056334091342467515,0.09120718022097948,0.0012571853155406093,0.078311523093598,0.0012571853155406093,0.07748605259784126,0.0012571851796146145,0.09848464389504062,-0.004034634402206384
