landmark_id,animal_id,source_id,strain,diet,sex,landmark_date,current_state,current_missing_items,current_complete,label,label_reason,outcome_date,outcome_gap_days,target_complete,window_assessment_count,window_complete_count,window_identifiable_count,fold
DO-20-1122|2020-01-03,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-01-03,0,0,True,1,observed_burden,2020-01-08T00:00:00,5.0,True,1,1,1,1
DO-20-1122|2020-01-08,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-01-08,1,0,True,0,observed_burden,2020-01-15T00:00:00,7.0,True,1,1,1,1
DO-20-1122|2020-01-15,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-01-15,0,0,True,0,observed_burden,2020-01-20T00:00:00,5.0,True,1,1,1,1
DO-20-1122|2020-01-20,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-01-20,0,0,True,-1,no_assessment_in_window,,,False,0,0,0,1
DO-20-1122|2020-02-03,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-02-03,0,0,True,0,observed_burden,2020-02-11T00:00:00,8.0,True,1,1,1,1
DO-20-1122|2020-02-11,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-02-11,0,0,True,-1,no_assessment_in_window,,,False,0,0,0,1
DO-20-1122|2020-02-25,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-02-25,0,0,True,-1,no_assessment_in_window,,,False,0,0,0,1
DO-20-1122|2020-03-09,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-03-09,0,0,True,1,observed_burden,2020-03-16T00:00:00,7.0,True,1,1,1,1
DO-20-1122|2020-03-16,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-03-16,1,0,True,1,observed_burden,2020-03-23T00:00:00,7.0,True,1,1,1,1
DO-20-1122|2020-03-23,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-03-23,1,0,True,1,observed_burden,2020-03-30T00:00:00,7.0,True,1,1,1,1
DO-20-1122|2020-03-30,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-03-30,1,0,True,0,observed_burden,2020-04-06T00:00:00,7.0,True,1,1,1,1
DO-20-1122|2020-04-06,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-04-06,0,0,True,0,observed_burden,2020-04-13T00:00:00,7.0,True,1,1,1,1
DO-20-1122|2020-04-13,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-04-13,0,0,True,0,observed_burden,2020-04-20T00:00:00,7.0,True,1,1,1,1
DO-20-1122|2020-04-20,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-04-20,0,0,True,0,observed_burden,2020-04-27T00:00:00,7.0,True,1,1,1,1
DO-20-1122|2020-04-27,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-04-27,0,0,True,0,observed_burden,2020-05-04T00:00:00,7.0,True,1,1,1,1
DO-20-1122|2020-05-04,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-05-04,0,0,True,0,observed_burden,2020-05-11T00:00:00,7.0,True,1,1,1,1
DO-20-1122|2020-05-11,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-05-11,0,0,True,-1,no_assessment_in_window,,,False,0,0,0,1
DO-20-1122|2020-05-26,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-05-26,1,0,True,1,observed_burden,2020-06-01T00:00:00,6.0,True,1,1,1,1
DO-20-1122|2020-06-01,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-06-01,1,0,True,1,observed_burden,2020-06-08T00:00:00,7.0,True,1,1,1,1
DO-20-1122|2020-06-08,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-06-08,1,0,True,1,observed_burden,2020-06-15T00:00:00,7.0,True,1,1,1,1
DO-20-1122|2020-06-15,DO-20-1122,DO-20-1122,J:DO,CR20,f,2020-06-15,1,0,True,2,terminal_FD,2020-06-22T00:00:00,,False,0,0,0,1
DO-20-1123|2019-12-11,DO-20-1123,DO-20-1123,J:DO,CR20,f,2019-12-11,1,0,True,0,observed_burden,2019-12-19T00:00:00,8.0,True,1,1,1,4
DO-20-1123|2019-12-19,DO-20-1123,DO-20-1123,J:DO,CR20,f,2019-12-19,0,0,True,1,observed_burden,2019-12-24T00:00:00,5.0,True,1,1,1,4
DO-20-1123|2019-12-24,DO-20-1123,DO-20-1123,J:DO,CR20,f,2019-12-24,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,4
DO-20-1123|2020-01-03,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-01-03,0,0,True,1,observed_burden,2020-01-08T00:00:00,5.0,True,1,1,1,4
DO-20-1123|2020-01-08,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-01-08,1,0,True,1,observed_burden,2020-01-15T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-01-15,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-01-15,1,0,True,1,observed_burden,2020-01-20T00:00:00,5.0,True,1,1,1,4
DO-20-1123|2020-01-20,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-01-20,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,4
DO-20-1123|2020-02-03,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-02-03,0,0,True,1,observed_burden,2020-02-11T00:00:00,8.0,True,1,1,1,4
DO-20-1123|2020-02-11,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-02-11,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,4
DO-20-1123|2020-02-25,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-02-25,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,4
DO-20-1123|2020-03-09,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-03-09,0,0,True,1,observed_burden,2020-03-16T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-03-16,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-03-16,1,0,True,0,observed_burden,2020-03-23T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-03-23,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-03-23,0,0,True,1,observed_burden,2020-03-30T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-03-30,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-03-30,1,0,True,0,observed_burden,2020-04-06T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-04-06,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-04-06,0,0,True,1,observed_burden,2020-04-13T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-04-13,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-04-13,1,0,True,1,observed_burden,2020-04-20T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-04-20,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-04-20,1,0,True,1,observed_burden,2020-04-27T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-04-27,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-04-27,1,0,True,0,observed_burden,2020-05-04T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-05-04,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-05-04,0,0,True,0,observed_burden,2020-05-11T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-05-11,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-05-11,0,0,True,-1,no_assessment_in_window,,,False,0,0,0,4
DO-20-1123|2020-05-26,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-05-26,1,0,True,1,observed_burden,2020-06-01T00:00:00,6.0,True,1,1,1,4
DO-20-1123|2020-06-01,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-06-01,1,0,True,1,observed_burden,2020-06-08T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-06-08,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-06-08,1,0,True,1,observed_burden,2020-06-15T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-06-15,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-06-15,1,0,True,1,observed_burden,2020-06-22T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-06-22,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-06-22,1,0,True,1,observed_burden,2020-06-29T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-06-29,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-06-29,1,0,True,1,observed_burden,2020-07-06T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-07-06,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-07-06,1,0,True,1,observed_burden,2020-07-13T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-07-13,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-07-13,1,0,True,1,observed_burden,2020-07-20T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-07-20,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-07-20,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,4
DO-20-1123|2020-08-03,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-08-03,1,0,True,1,observed_burden,2020-08-10T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-08-10,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-08-10,1,0,True,1,observed_burden,2020-08-17T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-08-17,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-08-17,1,0,True,1,observed_burden,2020-08-24T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-08-24,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-08-24,1,0,True,1,observed_burden,2020-08-31T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-08-31,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-08-31,1,0,True,1,observed_burden,2020-09-07T00:00:00,7.0,True,1,1,1,4
DO-20-1123|2020-09-07,DO-20-1123,DO-20-1123,J:DO,CR20,f,2020-09-07,1,0,True,2,terminal_FD,2020-09-11T00:00:00,,False,0,0,0,4
DO-20-1124|2019-12-11,DO-20-1124,DO-20-1124,J:DO,CR20,f,2019-12-11,1,0,True,0,observed_burden,2019-12-19T00:00:00,8.0,True,1,1,1,2
DO-20-1124|2019-12-19,DO-20-1124,DO-20-1124,J:DO,CR20,f,2019-12-19,0,0,True,1,observed_burden,2019-12-24T00:00:00,5.0,True,1,1,1,2
DO-20-1124|2019-12-24,DO-20-1124,DO-20-1124,J:DO,CR20,f,2019-12-24,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,2
DO-20-1124|2020-01-03,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-01-03,1,0,True,0,observed_burden,2020-01-08T00:00:00,5.0,True,1,1,1,2
DO-20-1124|2020-01-08,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-01-08,0,0,True,1,observed_burden,2020-01-15T00:00:00,7.0,True,1,1,1,2
DO-20-1124|2020-01-15,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-01-15,1,0,True,0,observed_burden,2020-01-20T00:00:00,5.0,True,1,1,1,2
DO-20-1124|2020-01-20,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-01-20,0,0,True,-1,no_assessment_in_window,,,False,0,0,0,2
DO-20-1124|2020-02-03,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-02-03,0,0,True,1,observed_burden,2020-02-11T00:00:00,8.0,True,1,1,1,2
DO-20-1124|2020-02-11,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-02-11,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,2
DO-20-1124|2020-02-25,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-02-25,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,2
DO-20-1124|2020-03-09,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-03-09,0,0,True,1,observed_burden,2020-03-16T00:00:00,7.0,True,1,1,1,2
DO-20-1124|2020-03-16,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-03-16,1,0,True,0,observed_burden,2020-03-23T00:00:00,7.0,True,1,1,1,2
DO-20-1124|2020-03-23,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-03-23,0,0,True,1,observed_burden,2020-03-30T00:00:00,7.0,True,1,1,1,2
DO-20-1124|2020-03-30,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-03-30,1,0,True,0,observed_burden,2020-04-06T00:00:00,7.0,True,1,1,1,2
DO-20-1124|2020-04-06,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-04-06,0,0,True,0,observed_burden,2020-04-13T00:00:00,7.0,True,1,1,1,2
DO-20-1124|2020-04-13,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-04-13,0,0,True,1,observed_burden,2020-04-20T00:00:00,7.0,True,1,1,1,2
DO-20-1124|2020-04-20,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-04-20,1,0,True,1,observed_burden,2020-04-27T00:00:00,7.0,True,1,1,1,2
DO-20-1124|2020-04-27,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-04-27,1,0,True,0,observed_burden,2020-05-04T00:00:00,7.0,True,1,1,1,2
DO-20-1124|2020-05-04,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-05-04,0,0,True,0,observed_burden,2020-05-11T00:00:00,7.0,True,1,1,1,2
DO-20-1124|2020-05-11,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-05-11,0,0,True,-1,no_assessment_in_window,,,False,0,0,0,2
DO-20-1124|2020-05-26,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-05-26,1,0,True,1,observed_burden,2020-06-01T00:00:00,6.0,True,1,1,1,2
DO-20-1124|2020-06-01,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-06-01,1,0,True,1,observed_burden,2020-06-08T00:00:00,7.0,True,1,1,1,2
DO-20-1124|2020-06-08,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-06-08,1,0,True,1,observed_burden,2020-06-15T00:00:00,7.0,True,1,1,1,2
DO-20-1124|2020-06-15,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-06-15,1,0,True,1,observed_burden,2020-06-22T00:00:00,7.0,True,1,1,1,2
DO-20-1124|2020-06-22,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-06-22,1,0,True,1,observed_burden,2020-06-29T00:00:00,7.0,True,1,1,1,2
DO-20-1124|2020-06-29,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-06-29,1,0,True,1,observed_burden,2020-07-06T00:00:00,7.0,True,1,1,1,2
DO-20-1124|2020-07-06,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-07-06,1,0,True,1,observed_burden,2020-07-13T00:00:00,7.0,True,1,1,1,2
DO-20-1124|2020-07-13,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-07-13,1,0,True,1,observed_burden,2020-07-20T00:00:00,7.0,True,1,1,1,2
DO-20-1124|2020-07-20,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-07-20,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,2
DO-20-1124|2020-08-03,DO-20-1124,DO-20-1124,J:DO,CR20,f,2020-08-03,1,0,True,2,terminal_FD,2020-08-09T00:00:00,,False,0,0,0,2
DO-20-1126|2019-12-11,DO-20-1126,DO-20-1126,J:DO,CR20,f,2019-12-11,1,0,True,0,observed_burden,2019-12-19T00:00:00,8.0,True,1,1,1,1
DO-20-1126|2019-12-19,DO-20-1126,DO-20-1126,J:DO,CR20,f,2019-12-19,0,0,True,1,observed_burden,2019-12-24T00:00:00,5.0,True,1,1,1,1
DO-20-1126|2019-12-24,DO-20-1126,DO-20-1126,J:DO,CR20,f,2019-12-24,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,1
DO-20-1126|2020-01-03,DO-20-1126,DO-20-1126,J:DO,CR20,f,2020-01-03,1,0,True,1,observed_burden,2020-01-08T00:00:00,5.0,True,1,1,1,1
DO-20-1126|2020-01-08,DO-20-1126,DO-20-1126,J:DO,CR20,f,2020-01-08,1,0,True,1,observed_burden,2020-01-15T00:00:00,7.0,True,1,1,1,1
DO-20-1126|2020-01-15,DO-20-1126,DO-20-1126,J:DO,CR20,f,2020-01-15,1,0,True,1,observed_burden,2020-01-20T00:00:00,5.0,True,1,1,1,1
DO-20-1126|2020-01-20,DO-20-1126,DO-20-1126,J:DO,CR20,f,2020-01-20,1,0,True,2,terminal_FD,2020-01-28T00:00:00,,False,0,0,0,1
DO-20-1127|2019-12-11,DO-20-1127,DO-20-1127,J:DO,CR20,f,2019-12-11,0,0,True,0,observed_burden,2019-12-19T00:00:00,8.0,True,1,1,1,3
DO-20-1127|2019-12-19,DO-20-1127,DO-20-1127,J:DO,CR20,f,2019-12-19,0,0,True,1,observed_burden,2019-12-24T00:00:00,5.0,True,1,1,1,3
DO-20-1127|2019-12-24,DO-20-1127,DO-20-1127,J:DO,CR20,f,2019-12-24,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,3
DO-20-1127|2020-01-03,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-01-03,0,0,True,0,observed_burden,2020-01-08T00:00:00,5.0,True,1,1,1,3
DO-20-1127|2020-01-08,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-01-08,0,0,True,1,observed_burden,2020-01-15T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-01-15,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-01-15,1,0,True,0,observed_burden,2020-01-20T00:00:00,5.0,True,1,1,1,3
DO-20-1127|2020-01-20,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-01-20,0,0,True,-1,no_assessment_in_window,,,False,0,0,0,3
DO-20-1127|2020-02-03,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-02-03,0,0,True,0,observed_burden,2020-02-11T00:00:00,8.0,True,1,1,1,3
DO-20-1127|2020-02-11,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-02-11,0,0,True,-1,no_assessment_in_window,,,False,0,0,0,3
DO-20-1127|2020-02-25,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-02-25,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,3
DO-20-1127|2020-03-09,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-03-09,0,0,True,0,observed_burden,2020-03-16T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-03-16,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-03-16,0,0,True,0,observed_burden,2020-03-23T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-03-23,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-03-23,0,0,True,1,observed_burden,2020-03-30T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-03-30,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-03-30,1,0,True,0,observed_burden,2020-04-06T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-04-06,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-04-06,0,0,True,0,observed_burden,2020-04-13T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-04-13,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-04-13,0,0,True,0,observed_burden,2020-04-20T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-04-20,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-04-20,0,0,True,0,observed_burden,2020-04-27T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-04-27,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-04-27,0,0,True,0,observed_burden,2020-05-04T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-05-04,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-05-04,0,0,True,0,observed_burden,2020-05-11T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-05-11,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-05-11,0,0,True,-1,no_assessment_in_window,,,False,0,0,0,3
DO-20-1127|2020-05-26,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-05-26,1,0,True,1,observed_burden,2020-06-01T00:00:00,6.0,True,1,1,1,3
DO-20-1127|2020-06-01,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-06-01,1,0,True,1,observed_burden,2020-06-08T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-06-08,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-06-08,1,0,True,1,observed_burden,2020-06-15T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-06-15,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-06-15,1,0,True,1,observed_burden,2020-06-22T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-06-22,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-06-22,1,0,True,1,observed_burden,2020-06-29T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-06-29,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-06-29,1,0,True,1,observed_burden,2020-07-06T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-07-06,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-07-06,1,0,True,1,observed_burden,2020-07-13T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-07-13,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-07-13,1,0,True,1,observed_burden,2020-07-20T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-07-20,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-07-20,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,3
DO-20-1127|2020-08-03,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-08-03,1,0,True,1,observed_burden,2020-08-10T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-08-10,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-08-10,1,0,True,1,observed_burden,2020-08-17T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-08-17,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-08-17,1,0,True,1,observed_burden,2020-08-24T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-08-24,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-08-24,1,0,True,1,observed_burden,2020-08-31T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-08-31,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-08-31,1,0,True,1,observed_burden,2020-09-07T00:00:00,7.0,True,1,1,1,3
DO-20-1127|2020-09-07,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-09-07,1,0,True,1,observed_burden,2020-09-13T00:00:00,6.0,True,1,1,1,3
DO-20-1127|2020-09-13,DO-20-1127,DO-20-1127,J:DO,CR20,f,2020-09-13,1,0,True,2,terminal_ES,2020-09-21T00:00:00,,False,0,0,0,3
DO-20-1128|2019-12-11,DO-20-1128,DO-20-1128,J:DO,CR20,f,2019-12-11,1,0,True,0,observed_burden,2019-12-19T00:00:00,8.0,True,1,1,1,0
DO-20-1128|2019-12-19,DO-20-1128,DO-20-1128,J:DO,CR20,f,2019-12-19,0,0,True,0,observed_burden,2019-12-24T00:00:00,5.0,True,1,1,1,0
DO-20-1128|2019-12-24,DO-20-1128,DO-20-1128,J:DO,CR20,f,2019-12-24,0,0,True,-1,no_assessment_in_window,,,False,0,0,0,0
DO-20-1128|2020-01-03,DO-20-1128,DO-20-1128,J:DO,CR20,f,2020-01-03,1,0,True,1,observed_burden,2020-01-08T00:00:00,5.0,True,1,1,1,0
DO-20-1128|2020-01-08,DO-20-1128,DO-20-1128,J:DO,CR20,f,2020-01-08,1,0,True,1,observed_burden,2020-01-15T00:00:00,7.0,True,1,1,1,0
DO-20-1128|2020-01-15,DO-20-1128,DO-20-1128,J:DO,CR20,f,2020-01-15,1,0,True,1,observed_burden,2020-01-20T00:00:00,5.0,True,1,1,1,0
DO-20-1128|2020-01-20,DO-20-1128,DO-20-1128,J:DO,CR20,f,2020-01-20,1,0,True,-1,no_assessment_in_window,,,False,0,0,0,0
DO-20-1128|2020-02-03,DO-20-1128,DO-20-1128,J:DO,CR20,f,2020-02-03,1,0,True,2,terminal_FD,2020-02-11T00:00:00,,False,0,0,0,0
DO-20-1129|2020-02-25,DO-20-1129,DO-20-1129,J:DO,CR20,f,2020-02-25,0,0,True,1,observed_burden,2020-03-04T00:00:00,8.0,True,1,1,1,0
DO-20-1129|2020-03-04,DO-20-1129,DO-20-1129,J:DO,CR20,f,2020-03-04,1,0,True,1,observed_burden,2020-03-10T00:00:00,6.0,True,1,1,1,0
DO-20-1129|2020-03-10,DO-20-1129,DO-20-1129,J:DO,CR20,f,2020-03-10,1,0,True,1,observed_burden,2020-03-17T00:00:00,7.0,True,1,1,1,0
DO-20-1129|2020-03-17,DO-20-1129,DO-20-1129,J:DO,CR20,f,2020-03-17,1,0,True,1,observed_burden,2020-03-24T00:00:00,7.0,True,1,1,1,0
DO-20-1129|2020-03-24,DO-20-1129,DO-20-1129,J:DO,CR20,f,2020-03-24,1,0,True,1,observed_burden,2020-03-31T00:00:00,7.0,True,1,1,1,0
DO-20-1129|2020-03-31,DO-20-1129,DO-20-1129,J:DO,CR20,f,2020-03-31,1,0,True,1,observed_burden,2020-04-07T00:00:00,7.0,True,1,1,1,0
DO-20-1129|2020-04-07,DO-20-1129,DO-20-1129,J:DO,CR20,f,2020-04-07,1,0,True,0,observed_burden,2020-04-14T00:00:00,7.0,True,1,1,1,0
DO-20-1129|2020-04-14,DO-20-1129,DO-20-1129,J:DO,CR20,f,2020-04-14,0,0,True,0,observed_burden,2020-04-21T00:00:00,7.0,True,1,1,1,0
DO-20-1129|2020-04-21,DO-20-1129,DO-20-1129,J:DO,CR20,f,2020-04-21,0,0,True,-1,no_assessment_in_window,,,False,0,0,0,0
DO-20-1129|2020-05-05,DO-20-1129,DO-20-1129,J:DO,CR20,f,2020-05-05,1,0,True,1,observed_burden,2020-05-12T00:00:00,7.0,True,1,1,1,0
DO-20-1129|2020-05-12,DO-20-1129,DO-20-1129,J:DO,CR20,f,2020-05-12,1,0,True,1,observed_burden,2020-05-19T00:00:00,7.0,True,1,1,1,0
DO-20-1129|2020-05-19,DO-20-1129,DO-20-1129,J:DO,CR20,f,2020-05-19,1,0,True,1,observed_burden,2020-05-27T00:00:00,8.0,True,1,1,1,0
DO-20-1129|2020-05-27,DO-20-1129,DO-20-1129,J:DO,CR20,f,2020-05-27,1,0,True,1,observed_burden,2020-06-02T00:00:00,6.0,True,1,1,1,0
DO-20-1129|2020-06-02,DO-20-1129,DO-20-1129,J:DO,CR20,f,2020-06-02,1,0,True,1,observed_burden,2020-06-09T00:00:00,7.0,True,1,1,1,0
DO-20-1129|2020-06-09,DO-20-1129,DO-20-1129,J:DO,CR20,f,2020-06-09,1,0,True,1,observed_burden,2020-06-16T00:00:00,7.0,True,1,1,1,0
DO-20-1129|2020-06-16,DO-20-1129,DO-20-1129,J:DO,CR20,f,2020-06-16,1,0,True,1,observed_burden,2020-06-23T00:00:00,7.0,True,1,1,1,0
DO-20-1129|2020-06-23,DO-20-1129,DO-20-1129,J:DO,CR20,f,2020-06-23,1,0,True,1,observed_burden,2020-06-30T00:00:00,7.0,True,1,1,1,0
DO-20-1129|2020-06-30,DO-20-1129,DO-20-1129,J:DO,CR20,f,2020-06-30,1,0,True,1,observed_burden,2020-07-07T00:00:00,7.0,True,1,1,1,0
DO-20-1129|2020-07-07,DO-20-1129,DO-20-1129,J:DO,CR20,f,2020-07-07,1,0,True,2,terminal_FD,2020-07-10T00:00:00,,False,0,0,0,0
DO-20-1132|2020-02-25,DO-20-1132,DO-20-1132,J:DO,CR20,f,2020-02-25,0,0,True,1,observed_burden,2020-03-04T00:00:00,8.0,True,1,1,1,1
